,entry_strategies,exit_strategies,profit_mean,profit_min,profit_max
472,"Force Entry, TSI Entry",Force Exit,-3.3366336633663365,-439.0,731.0
1047,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, TSI Exit, Keltner Exit",-3.4257425742574257,-143.0,290.0
1338,"MFI Entry, TSI Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-3.495049504950495,-143.0,0.0
1328,"MFI Entry, TSI Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-3.495049504950495,-143.0,0.0
1325,"MFI Entry, TSI Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-3.495049504950495,-143.0,0.0
1343,"MFI Entry, TSI Entry, Keltner Entry","MFI Exit, TSI Exit",-3.495049504950495,-143.0,0.0
1344,"MFI Entry, TSI Entry, Keltner Entry","MFI Exit, TSI Exit, Bollinger Exit",-3.495049504950495,-143.0,0.0
1345,"MFI Entry, TSI Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",-3.495049504950495,-143.0,0.0
1352,"MFI Entry, TSI Entry, Keltner Entry","PVO Exit, RSI Exit",-3.495049504950495,-143.0,0.0
1346,"MFI Entry, TSI Entry, Keltner Entry",PVO Exit,-3.495049504950495,-143.0,0.0
1356,"MFI Entry, TSI Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",-3.495049504950495,-143.0,0.0
1355,"MFI Entry, TSI Entry, Keltner Entry","PVO Exit, TSI Exit",-3.495049504950495,-143.0,0.0
1354,"MFI Entry, TSI Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",-3.495049504950495,-143.0,0.0
1357,"MFI Entry, TSI Entry, Keltner Entry","PVO Exit, TSI Exit, Keltner Exit",-3.495049504950495,-143.0,0.0
1353,"MFI Entry, TSI Entry, Keltner Entry","PVO Exit, RSI Exit, Bollinger Exit",-3.495049504950495,-143.0,0.0
1347,"MFI Entry, TSI Entry, Keltner Entry","PVO Exit, Bollinger Exit",-3.495049504950495,-143.0,0.0
1351,"MFI Entry, TSI Entry, Keltner Entry","PVO Exit, MACD Exit, Keltner Exit",-3.495049504950495,-143.0,0.0
1350,"MFI Entry, TSI Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",-3.495049504950495,-143.0,0.0
1349,"MFI Entry, TSI Entry, Keltner Entry","PVO Exit, MACD Exit",-3.495049504950495,-143.0,0.0
1362,"MFI Entry, TSI Entry, Keltner Entry","TSI Exit, Bollinger Exit",-3.495049504950495,-143.0,0.0
1348,"MFI Entry, TSI Entry, Keltner Entry","PVO Exit, Keltner Exit",-3.495049504950495,-143.0,0.0
146,"Force Entry, Keltner Entry","Force Exit, MACD Exit",-3.5247524752475248,-439.0,572.0
52,Force Entry,"Force Exit, MACD Exit",-3.5445544554455446,-516.0,734.0
1709,"PVO Entry, RSI Entry, Bollinger Entry","MACD Exit, Keltner Exit",-3.5544554455445545,-246.0,214.0
104,"Force Entry, Bollinger Entry","Force Exit, RSI Exit, Keltner Exit",-3.603960396039604,-129.0,85.0
138,"Force Entry, Bollinger Entry","RSI Exit, Keltner Exit",-3.603960396039604,-129.0,85.0
709,"MACD Entry, Bollinger Entry","Force Exit, Keltner Exit",-3.6831683168316833,-132.0,90.0
1597,"PVO Entry, MACD Entry, Bollinger Entry","TSI Exit, Bollinger Exit",-3.742574257425743,-106.0,0.0
1896,"PVO Entry, TSI Entry, Keltner Entry","MACD Exit, Bollinger Exit",-3.742574257425743,-129.0,168.0
1563,"PVO Entry, MACD Entry, Bollinger Entry","Force Exit, TSI Exit, Bollinger Exit",-3.742574257425743,-106.0,0.0
293,"Force Entry, MACD Entry, Keltner Entry","Force Exit, TSI Exit",-3.762376237623762,-319.0,532.0
2017,"RSI Entry, Bollinger Entry","RSI Exit, Bollinger Exit",-3.782178217821782,-786.0,382.0
49,Force Entry,Force Exit,-3.9306930693069306,-516.0,708.0
913,"MFI Entry, Keltner Entry","MFI Exit, Keltner Exit",-4.00990099009901,-215.0,225.0
857,"MFI Entry, Bollinger Entry","Force Exit, TSI Exit",-4.0594059405940595,-232.0,321.0
1144,"MFI Entry, RSI Entry, Bollinger Entry","MACD Exit, Bollinger Exit",-4.128712871287129,-130.0,180.0
750,"MACD Entry, Bollinger Entry",TSI Exit,-4.178217821782178,-130.0,71.0
1153,"MFI Entry, RSI Entry, Bollinger Entry","MFI Exit, RSI Exit, Bollinger Exit",-4.237623762376238,-130.0,253.0
1888,"PVO Entry, TSI Entry, Keltner Entry","Force Exit, RSI Exit",-4.257425742574258,-439.0,318.0
1649,"PVO Entry, RSI Entry","Force Exit, Keltner Exit",-4.366336633663367,-475.0,1018.0
1133,"MFI Entry, RSI Entry, Bollinger Entry","Force Exit, MACD Exit",-4.415841584158416,-124.0,118.0
132,"Force Entry, Bollinger Entry","PVO Exit, RSI Exit, Keltner Exit",-4.445544554455446,-129.0,0.0
116,"Force Entry, Bollinger Entry","MFI Exit, MACD Exit, Bollinger Exit",-4.445544554455446,-129.0,0.0
129,"Force Entry, Bollinger Entry","PVO Exit, MACD Exit, Keltner Exit",-4.445544554455446,-129.0,0.0
131,"Force Entry, Bollinger Entry","PVO Exit, RSI Exit, Bollinger Exit",-4.445544554455446,-129.0,0.0
130,"Force Entry, Bollinger Entry","PVO Exit, RSI Exit",-4.445544554455446,-129.0,0.0
128,"Force Entry, Bollinger Entry","PVO Exit, MACD Exit, Bollinger Exit",-4.445544554455446,-129.0,0.0
127,"Force Entry, Bollinger Entry","PVO Exit, MACD Exit",-4.445544554455446,-129.0,0.0
126,"Force Entry, Bollinger Entry","PVO Exit, Keltner Exit",-4.445544554455446,-129.0,0.0
120,"Force Entry, Bollinger Entry","MFI Exit, RSI Exit, Keltner Exit",-4.445544554455446,-129.0,0.0
125,"Force Entry, Bollinger Entry","PVO Exit, Bollinger Exit",-4.445544554455446,-129.0,0.0
123,"Force Entry, Bollinger Entry","MFI Exit, TSI Exit, Keltner Exit",-4.445544554455446,-129.0,0.0
121,"Force Entry, Bollinger Entry","MFI Exit, TSI Exit",-4.445544554455446,-129.0,0.0
133,"Force Entry, Bollinger Entry","PVO Exit, TSI Exit",-4.445544554455446,-129.0,0.0
122,"Force Entry, Bollinger Entry","MFI Exit, TSI Exit, Bollinger Exit",-4.445544554455446,-129.0,0.0
103,"Force Entry, Bollinger Entry","Force Exit, RSI Exit, Bollinger Exit",-4.445544554455446,-129.0,0.0
134,"Force Entry, Bollinger Entry","PVO Exit, TSI Exit, Bollinger Exit",-4.445544554455446,-129.0,0.0
135,"Force Entry, Bollinger Entry","PVO Exit, TSI Exit, Keltner Exit",-4.445544554455446,-129.0,0.0
569,"Force Entry, TSI Entry, Keltner Entry","Force Exit, MACD Exit",-4.475247524752476,-439.0,310.0
1057,"MFI Entry, MACD Entry, Keltner Entry","MFI Exit, MACD Exit, Keltner Exit",-4.574257425742574,-215.0,225.0
909,"MFI Entry, Keltner Entry","MACD Exit, Bollinger Exit",-4.623762376237623,-215.0,274.0
1056,"MFI Entry, MACD Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-4.633663366336633,-215.0,274.0
61,Force Entry,Keltner Exit,-4.663366336633663,-430.0,337.0
1136,"MFI Entry, RSI Entry, Bollinger Entry","Force Exit, RSI Exit",-4.693069306930693,-130.0,195.0
515,"Force Entry, TSI Entry",TSI Exit,-4.792079207920792,-373.0,347.0
474,"Force Entry, TSI Entry","Force Exit, Keltner Exit",-4.801980198019802,-439.0,731.0
1037,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, Bollinger Exit",-4.841584158415841,-215.0,281.0
1993,"RSI Entry, Bollinger Entry","MFI Exit, Bollinger Exit",-5.00990099009901,-786.0,1405.0
1229,"MFI Entry, TSI Entry","Force Exit, MACD Exit, Keltner Exit",-5.0594059405940595,-143.0,34.0
741,"MACD Entry, Bollinger Entry","PVO Exit, RSI Exit",-5.099009900990099,-132.0,392.0
736,"MACD Entry, Bollinger Entry","PVO Exit, Bollinger Exit",-5.099009900990099,-132.0,392.0
742,"MACD Entry, Bollinger Entry","PVO Exit, RSI Exit, Bollinger Exit",-5.099009900990099,-132.0,392.0
735,"MACD Entry, Bollinger Entry",PVO Exit,-5.099009900990099,-132.0,392.0
716,"MACD Entry, Bollinger Entry","Force Exit, TSI Exit",-5.138613861386139,-132.0,88.0
1042,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, RSI Exit",-5.148514851485149,-215.0,162.0
777,"MACD Entry, Keltner Entry","MFI Exit, RSI Exit, Bollinger Exit",-5.198019801980198,-427.0,702.0
1944,RSI Entry,"MACD Exit, Keltner Exit",-5.207920792079208,-441.0,847.0
155,"Force Entry, Keltner Entry",Keltner Exit,-5.227722772277228,-381.0,337.0
923,"MFI Entry, Keltner Entry",PVO Exit,-5.2772277227722775,-215.0,276.0
2179,"TSI Entry, Keltner Entry","MACD Exit, Keltner Exit",-5.287128712871287,-206.0,293.0
1508,"PVO Entry, MACD Entry","Force Exit, Keltner Exit",-5.306930693069307,-401.0,708.0
1135,"MFI Entry, RSI Entry, Bollinger Entry","Force Exit, MACD Exit, Keltner Exit",-5.346534653465347,-124.0,91.0
850,"MFI Entry, Bollinger Entry","Force Exit, Keltner Exit",-5.415841584158416,-222.0,423.0
1242,"MFI Entry, TSI Entry","MFI Exit, Keltner Exit",-5.475247524752476,-143.0,160.0
853,"MFI Entry, Bollinger Entry","Force Exit, MACD Exit, Keltner Exit",-5.485148514851486,-232.0,533.0
1155,"MFI Entry, RSI Entry, Bollinger Entry","MFI Exit, TSI Exit",-5.603960396039604,-130.0,221.0
1268,"MFI Entry, TSI Entry","TSI Exit, Bollinger Exit",-5.603960396039604,-143.0,319.0
1234,"MFI Entry, TSI Entry","Force Exit, TSI Exit, Bollinger Exit",-5.603960396039604,-143.0,319.0
752,"MACD Entry, Bollinger Entry","TSI Exit, Keltner Exit",-5.633663366336633,-130.0,99.0
1252,"MFI Entry, TSI Entry",PVO Exit,-5.653465346534653,-143.0,314.0
1134,"MFI Entry, RSI Entry, Bollinger Entry","Force Exit, MACD Exit, Bollinger Exit",-5.683168316831683,-130.0,180.0
1131,"MFI Entry, RSI Entry, Bollinger Entry","Force Exit, Bollinger Exit",-5.683168316831683,-130.0,180.0
722,"MACD Entry, Bollinger Entry","MACD Exit, Keltner Exit",-5.683168316831683,-122.0,83.0
1421,"PVO Entry, Bollinger Entry","Force Exit, TSI Exit",-5.811881188118812,-440.0,1303.0
729,"MACD Entry, Bollinger Entry","MFI Exit, RSI Exit",-5.881188118811881,-132.0,165.0
871,"MFI Entry, Bollinger Entry","MFI Exit, RSI Exit, Bollinger Exit",-5.910891089108911,-244.0,471.0
1887,"PVO Entry, TSI Entry, Keltner Entry","Force Exit, MACD Exit, Keltner Exit",-5.96039603960396,-439.0,170.0
1230,"MFI Entry, TSI Entry","Force Exit, RSI Exit",-6.03960396039604,-143.0,160.0
1615,"PVO Entry, MACD Entry, Keltner Entry","MACD Exit, Keltner Exit",-6.099009900990099,-157.0,435.0
327,"Force Entry, MACD Entry, Keltner Entry",TSI Exit,-6.099009900990099,-261.0,434.0
611,"Force Entry, TSI Entry, Keltner Entry","TSI Exit, Keltner Exit",-6.138613861386139,-439.0,236.0
1106,"MFI Entry, RSI Entry","MFI Exit, RSI Exit, Bollinger Exit",-6.336633663366337,-927.0,1365.0
738,"MACD Entry, Bollinger Entry","PVO Exit, MACD Exit",-6.356435643564357,-132.0,265.0
724,"MACD Entry, Bollinger Entry","MFI Exit, Bollinger Exit",-6.376237623762377,-130.0,103.0
1046,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-6.396039603960396,-215.0,281.0
1080,"MFI Entry, MACD Entry, Keltner Entry","TSI Exit, Bollinger Exit",-6.396039603960396,-215.0,281.0
583,"Force Entry, TSI Entry, Keltner Entry","MFI Exit, Bollinger Exit",-6.465346534653466,-439.0,121.0
571,"Force Entry, TSI Entry, Keltner Entry","Force Exit, MACD Exit, Keltner Exit",-6.5049504950495045,-439.0,170.0
1065,"MFI Entry, MACD Entry, Keltner Entry","PVO Exit, Bollinger Exit",-6.564356435643564,-215.0,264.0
1071,"MFI Entry, MACD Entry, Keltner Entry","PVO Exit, RSI Exit, Bollinger Exit",-6.564356435643564,-215.0,264.0
1070,"MFI Entry, MACD Entry, Keltner Entry","PVO Exit, RSI Exit",-6.564356435643564,-215.0,264.0
1669,"PVO Entry, RSI Entry","MFI Exit, RSI Exit",-6.584158415841584,-475.0,384.0
916,"MFI Entry, Keltner Entry","MFI Exit, MACD Exit, Keltner Exit",-6.603960396039604,-215.0,225.0
915,"MFI Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-6.663366336633663,-215.0,274.0
1228,"MFI Entry, TSI Entry","Force Exit, MACD Exit, Bollinger Exit",-6.7227722772277225,-143.0,98.0
1238,"MFI Entry, TSI Entry","MACD Exit, Bollinger Exit",-6.7227722772277225,-143.0,98.0
1900,"PVO Entry, TSI Entry, Keltner Entry","MFI Exit, Keltner Exit",-6.821782178217822,-439.0,160.0
896,"MFI Entry, Keltner Entry","Force Exit, Bollinger Exit",-6.871287128712871,-215.0,281.0
158,"Force Entry, Keltner Entry","MACD Exit, Keltner Exit",-6.99009900990099,-381.0,592.0
1735,"PVO Entry, RSI Entry, Bollinger Entry","RSI Exit, Bollinger Exit",-7.00990099009901,-246.0,375.0
1098,"MFI Entry, RSI Entry","MACD Exit, Keltner Exit",-7.02970297029703,-402.0,186.0
1245,"MFI Entry, TSI Entry","MFI Exit, MACD Exit, Keltner Exit",-7.0594059405940595,-143.0,66.0
213,"Force Entry, MACD Entry","MFI Exit, RSI Exit, Bollinger Exit",-7.108910891089109,-401.0,333.0
1040,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",-7.138613861386139,-215.0,98.0
1248,"MFI Entry, TSI Entry","MFI Exit, RSI Exit, Keltner Exit",-7.178217821782178,-143.0,160.0
1266,"MFI Entry, TSI Entry","RSI Exit, Keltner Exit",-7.178217821782178,-143.0,160.0
1232,"MFI Entry, TSI Entry","Force Exit, RSI Exit, Keltner Exit",-7.178217821782178,-143.0,160.0
901,"MFI Entry, Keltner Entry","Force Exit, RSI Exit",-7.178217821782178,-215.0,162.0
1995,"RSI Entry, Bollinger Entry","MFI Exit, MACD Exit",-7.198019801980198,-786.0,1614.0
1703,"PVO Entry, RSI Entry, Bollinger Entry","Force Exit, TSI Exit",-7.297029702970297,-440.0,1086.0
1085,"MFI Entry, RSI Entry","Force Exit, Keltner Exit",-7.356435643564357,-927.0,893.0
712,"MACD Entry, Bollinger Entry","Force Exit, MACD Exit, Keltner Exit",-7.366336633663367,-132.0,138.0
1696,"PVO Entry, RSI Entry, Bollinger Entry","Force Exit, Keltner Exit",-7.366336633663367,-440.0,925.0
1910,"PVO Entry, TSI Entry, Keltner Entry",PVO Exit,-7.405940594059406,-439.0,31.0
1078,"MFI Entry, MACD Entry, Keltner Entry","RSI Exit, Keltner Exit",-7.594059405940594,-215.0,160.0
1060,"MFI Entry, MACD Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",-7.594059405940594,-215.0,160.0
1044,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, RSI Exit, Keltner Exit",-7.594059405940594,-215.0,160.0
1231,"MFI Entry, TSI Entry","Force Exit, RSI Exit, Bollinger Exit",-7.623762376237623,-143.0,35.0
1128,"MFI Entry, RSI Entry","TSI Exit, Keltner Exit",-7.752475247524752,-252.0,497.0
713,"MACD Entry, Bollinger Entry","Force Exit, RSI Exit",-7.762376237623762,-132.0,90.0
1883,"PVO Entry, TSI Entry, Keltner Entry","Force Exit, Bollinger Exit",-7.782178217821782,-439.0,18.0
1162,"MFI Entry, RSI Entry, Bollinger Entry","PVO Exit, MACD Exit, Bollinger Exit",-7.792079207920792,-130.0,0.0
1137,"MFI Entry, RSI Entry, Bollinger Entry","Force Exit, RSI Exit, Bollinger Exit",-7.792079207920792,-130.0,0.0
1151,"MFI Entry, RSI Entry, Bollinger Entry","MFI Exit, MACD Exit, Keltner Exit",-7.792079207920792,-130.0,0.0
1150,"MFI Entry, RSI Entry, Bollinger Entry","MFI Exit, MACD Exit, Bollinger Exit",-7.792079207920792,-130.0,0.0
1169,"MFI Entry, RSI Entry, Bollinger Entry","PVO Exit, TSI Exit, Keltner Exit",-7.792079207920792,-130.0,0.0
1140,"MFI Entry, RSI Entry, Bollinger Entry","Force Exit, TSI Exit, Bollinger Exit",-7.792079207920792,-130.0,0.0
1148,"MFI Entry, RSI Entry, Bollinger Entry","MFI Exit, Keltner Exit",-7.792079207920792,-130.0,0.0
1174,"MFI Entry, RSI Entry, Bollinger Entry","TSI Exit, Bollinger Exit",-7.792079207920792,-130.0,0.0
1138,"MFI Entry, RSI Entry, Bollinger Entry","Force Exit, RSI Exit, Keltner Exit",-7.792079207920792,-130.0,0.0
1156,"MFI Entry, RSI Entry, Bollinger Entry","MFI Exit, TSI Exit, Bollinger Exit",-7.792079207920792,-130.0,0.0
1168,"MFI Entry, RSI Entry, Bollinger Entry","PVO Exit, TSI Exit, Bollinger Exit",-7.792079207920792,-130.0,0.0
1157,"MFI Entry, RSI Entry, Bollinger Entry","MFI Exit, TSI Exit, Keltner Exit",-7.792079207920792,-130.0,0.0
1167,"MFI Entry, RSI Entry, Bollinger Entry","PVO Exit, TSI Exit",-7.792079207920792,-130.0,0.0
1154,"MFI Entry, RSI Entry, Bollinger Entry","MFI Exit, RSI Exit, Keltner Exit",-7.792079207920792,-130.0,0.0
1166,"MFI Entry, RSI Entry, Bollinger Entry","PVO Exit, RSI Exit, Keltner Exit",-7.792079207920792,-130.0,0.0
1165,"MFI Entry, RSI Entry, Bollinger Entry","PVO Exit, RSI Exit, Bollinger Exit",-7.792079207920792,-130.0,0.0
1163,"MFI Entry, RSI Entry, Bollinger Entry","PVO Exit, MACD Exit, Keltner Exit",-7.792079207920792,-130.0,0.0
1172,"MFI Entry, RSI Entry, Bollinger Entry","RSI Exit, Keltner Exit",-7.792079207920792,-130.0,0.0
1164,"MFI Entry, RSI Entry, Bollinger Entry","PVO Exit, RSI Exit",-7.792079207920792,-130.0,0.0
1159,"MFI Entry, RSI Entry, Bollinger Entry","PVO Exit, Bollinger Exit",-7.792079207920792,-130.0,0.0
1161,"MFI Entry, RSI Entry, Bollinger Entry","PVO Exit, MACD Exit",-7.792079207920792,-130.0,0.0
1160,"MFI Entry, RSI Entry, Bollinger Entry","PVO Exit, Keltner Exit",-7.792079207920792,-130.0,0.0
1523,"PVO Entry, MACD Entry","MFI Exit, Bollinger Exit",-7.99009900990099,-401.0,830.0
143,"Force Entry, Keltner Entry",Force Exit,-8.05940594059406,-439.0,708.0
235,"Force Entry, MACD Entry","TSI Exit, Keltner Exit",-8.07920792079208,-401.0,449.0
1158,"MFI Entry, RSI Entry, Bollinger Entry",PVO Exit,-8.108910891089108,-130.0,0.0
1924,"PVO Entry, TSI Entry, Keltner Entry","RSI Exit, Keltner Exit",-8.178217821782178,-439.0,160.0
1906,"PVO Entry, TSI Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",-8.178217821782178,-439.0,160.0
1890,"PVO Entry, TSI Entry, Keltner Entry","Force Exit, RSI Exit, Keltner Exit",-8.178217821782178,-439.0,160.0
487,"Force Entry, TSI Entry","MACD Exit, Keltner Exit",-8.267326732673267,-302.0,291.0
1998,"RSI Entry, Bollinger Entry","MFI Exit, RSI Exit",-8.277227722772277,-786.0,562.0
1717,"PVO Entry, RSI Entry, Bollinger Entry","MFI Exit, RSI Exit, Bollinger Exit",-8.297029702970297,-440.0,1405.0
730,"MACD Entry, Bollinger Entry","MFI Exit, RSI Exit, Bollinger Exit",-8.386138613861386,-132.0,103.0
1903,"PVO Entry, TSI Entry, Keltner Entry","MFI Exit, MACD Exit, Keltner Exit",-8.405940594059405,-439.0,31.0
749,"MACD Entry, Bollinger Entry","RSI Exit, Keltner Exit",-8.415841584158416,-132.0,90.0
939,"MFI Entry, Keltner Entry","TSI Exit, Bollinger Exit",-8.425742574257425,-215.0,281.0
905,"MFI Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-8.425742574257425,-215.0,281.0
1656,"PVO Entry, RSI Entry","Force Exit, TSI Exit",-8.445544554455445,-475.0,1187.0
1811,"PVO Entry, TSI Entry","MFI Exit, RSI Exit, Bollinger Exit",-8.495049504950495,-558.0,784.0
1907,"PVO Entry, TSI Entry, Keltner Entry","MFI Exit, TSI Exit",-8.544554455445544,-439.0,0.0
1889,"PVO Entry, TSI Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-8.554455445544555,-439.0,18.0
1926,"PVO Entry, TSI Entry, Keltner Entry","TSI Exit, Bollinger Exit",-8.584158415841584,-439.0,1.0
1892,"PVO Entry, TSI Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-8.594059405940595,-439.0,0.0
930,"MFI Entry, Keltner Entry","PVO Exit, RSI Exit, Bollinger Exit",-8.594059405940595,-215.0,264.0
929,"MFI Entry, Keltner Entry","PVO Exit, RSI Exit",-8.594059405940595,-215.0,264.0
924,"MFI Entry, Keltner Entry","PVO Exit, Bollinger Exit",-8.594059405940595,-215.0,264.0
1670,"PVO Entry, RSI Entry","MFI Exit, RSI Exit, Bollinger Exit",-8.633663366336634,-475.0,1521.0
1474,"PVO Entry, Keltner Entry","MACD Exit, Keltner Exit",-8.693069306930694,-172.0,439.0
1253,"MFI Entry, TSI Entry","PVO Exit, Bollinger Exit",-8.762376237623762,-143.0,0.0
1259,"MFI Entry, TSI Entry","PVO Exit, RSI Exit, Bollinger Exit",-8.762376237623762,-143.0,0.0
1262,"MFI Entry, TSI Entry","PVO Exit, TSI Exit, Bollinger Exit",-8.762376237623762,-143.0,0.0
1261,"MFI Entry, TSI Entry","PVO Exit, TSI Exit",-8.762376237623762,-143.0,0.0
1260,"MFI Entry, TSI Entry","PVO Exit, RSI Exit, Keltner Exit",-8.762376237623762,-143.0,0.0
1258,"MFI Entry, TSI Entry","PVO Exit, RSI Exit",-8.762376237623762,-143.0,0.0
1257,"MFI Entry, TSI Entry","PVO Exit, MACD Exit, Keltner Exit",-8.762376237623762,-143.0,0.0
1256,"MFI Entry, TSI Entry","PVO Exit, MACD Exit, Bollinger Exit",-8.762376237623762,-143.0,0.0
1255,"MFI Entry, TSI Entry","PVO Exit, MACD Exit",-8.762376237623762,-143.0,0.0
1254,"MFI Entry, TSI Entry","PVO Exit, Keltner Exit",-8.762376237623762,-143.0,0.0
1251,"MFI Entry, TSI Entry","MFI Exit, TSI Exit, Keltner Exit",-8.762376237623762,-143.0,0.0
1250,"MFI Entry, TSI Entry","MFI Exit, TSI Exit, Bollinger Exit",-8.762376237623762,-143.0,0.0
1249,"MFI Entry, TSI Entry","MFI Exit, TSI Exit",-8.762376237623762,-143.0,0.0
1244,"MFI Entry, TSI Entry","MFI Exit, MACD Exit, Bollinger Exit",-8.762376237623762,-143.0,0.0
1263,"MFI Entry, TSI Entry","PVO Exit, TSI Exit, Keltner Exit",-8.762376237623762,-143.0,0.0
299,"Force Entry, MACD Entry, Keltner Entry","MACD Exit, Keltner Exit",-8.801980198019802,-218.0,406.0
1911,"PVO Entry, TSI Entry, Keltner Entry","PVO Exit, Bollinger Exit",-8.930693069306932,-439.0,53.0
721,"MACD Entry, Bollinger Entry","MACD Exit, Bollinger Exit",-9.099009900990099,-132.0,145.0
152,"Force Entry, Keltner Entry","Force Exit, TSI Exit",-9.108910891089108,-439.0,532.0
899,"MFI Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",-9.168316831683168,-215.0,98.0
1061,"MFI Entry, MACD Entry, Keltner Entry","MFI Exit, TSI Exit",-9.178217821782178,-215.0,0.0
1072,"MFI Entry, MACD Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",-9.178217821782178,-215.0,0.0
1067,"MFI Entry, MACD Entry, Keltner Entry","PVO Exit, MACD Exit",-9.178217821782178,-215.0,0.0
1068,"MFI Entry, MACD Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",-9.178217821782178,-215.0,0.0
1075,"MFI Entry, MACD Entry, Keltner Entry","PVO Exit, TSI Exit, Keltner Exit",-9.178217821782178,-215.0,0.0
1043,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-9.178217821782178,-215.0,0.0
1069,"MFI Entry, MACD Entry, Keltner Entry","PVO Exit, MACD Exit, Keltner Exit",-9.178217821782178,-215.0,0.0
1063,"MFI Entry, MACD Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",-9.178217821782178,-215.0,0.0
1062,"MFI Entry, MACD Entry, Keltner Entry","MFI Exit, TSI Exit, Bollinger Exit",-9.178217821782178,-215.0,0.0
1073,"MFI Entry, MACD Entry, Keltner Entry","PVO Exit, TSI Exit",-9.178217821782178,-215.0,0.0
1074,"MFI Entry, MACD Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",-9.178217821782178,-215.0,0.0
1066,"MFI Entry, MACD Entry, Keltner Entry","PVO Exit, Keltner Exit",-9.178217821782178,-215.0,0.0
732,"MACD Entry, Bollinger Entry","MFI Exit, TSI Exit",-9.267326732673267,-132.0,0.0
1931,RSI Entry,"Force Exit, Keltner Exit",-9.277227722772277,-905.0,1018.0
715,"MACD Entry, Bollinger Entry","Force Exit, RSI Exit, Keltner Exit",-9.306930693069306,-132.0,90.0
1817,"PVO Entry, TSI Entry","PVO Exit, Bollinger Exit",-9.386138613861386,-558.0,909.0
301,"Force Entry, MACD Entry, Keltner Entry","MFI Exit, Bollinger Exit",-9.415841584158416,-319.0,418.0
1916,"PVO Entry, TSI Entry, Keltner Entry","PVO Exit, RSI Exit",-9.455445544554456,-439.0,31.0
1917,"PVO Entry, TSI Entry, Keltner Entry","PVO Exit, RSI Exit, Bollinger Exit",-9.455445544554456,-439.0,31.0
1893,"PVO Entry, TSI Entry, Keltner Entry","Force Exit, TSI Exit, Keltner Exit",-9.495049504950495,-439.0,0.0
186,"Force Entry, Keltner Entry",TSI Exit,-9.554455445544555,-314.0,449.0
714,"MACD Entry, Bollinger Entry","Force Exit, RSI Exit, Bollinger Exit",-9.564356435643564,-132.0,64.0
903,"MFI Entry, Keltner Entry","Force Exit, RSI Exit, Keltner Exit",-9.623762376237623,-215.0,160.0
937,"MFI Entry, Keltner Entry","RSI Exit, Keltner Exit",-9.623762376237623,-215.0,160.0
919,"MFI Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",-9.623762376237623,-215.0,160.0
1927,"PVO Entry, TSI Entry, Keltner Entry","TSI Exit, Keltner Exit",-9.643564356435643,-439.0,0.0
725,"MACD Entry, Bollinger Entry","MFI Exit, Keltner Exit",-9.752475247524753,-132.0,32.0
1919,"PVO Entry, TSI Entry, Keltner Entry","PVO Exit, TSI Exit",-9.762376237623762,-439.0,0.0
1886,"PVO Entry, TSI Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",-9.762376237623762,-439.0,0.0
1902,"PVO Entry, TSI Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-9.762376237623762,-439.0,0.0
1908,"PVO Entry, TSI Entry, Keltner Entry","MFI Exit, TSI Exit, Bollinger Exit",-9.762376237623762,-439.0,0.0
1912,"PVO Entry, TSI Entry, Keltner Entry","PVO Exit, Keltner Exit",-9.762376237623762,-439.0,0.0
1913,"PVO Entry, TSI Entry, Keltner Entry","PVO Exit, MACD Exit",-9.762376237623762,-439.0,0.0
1914,"PVO Entry, TSI Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",-9.762376237623762,-439.0,0.0
