,entry_strategies,exit_strategies,profit_mean,profit_min,profit_max
1433,"PVO Entry, Bollinger Entry","MFI Exit, MACD Exit, Keltner Exit",-7.21978021978022,-229.0,278.0
1802,"PVO Entry, TSI Entry","MACD Exit, Bollinger Exit",-7.252747252747253,-123.0,98.0
866,"MFI Entry, Bollinger Entry","MFI Exit, Keltner Exit",-7.3076923076923075,-158.0,187.0
869,"MFI Entry, Bollinger Entry","MFI Exit, MACD Exit, Keltner Exit",-7.3076923076923075,-158.0,187.0
2011,"RSI Entry, Bollinger Entry","PVO Exit, RSI Exit, Bollinger Exit",-7.373626373626373,-305.0,413.0
1731,"PVO Entry, RSI Entry, Bollinger Entry","PVO Exit, TSI Exit",-7.384615384615385,-120.0,4.0
1725,"PVO Entry, RSI Entry, Bollinger Entry","PVO Exit, MACD Exit",-7.428571428571429,-120.0,3.0
1718,"PVO Entry, RSI Entry, Bollinger Entry","MFI Exit, RSI Exit, Keltner Exit",-7.461538461538462,-120.0,0.0
328,"Force Entry, MACD Entry, Keltner Entry","TSI Exit, Bollinger Exit",-7.461538461538462,-127.0,0.0
1714,"PVO Entry, RSI Entry, Bollinger Entry","MFI Exit, MACD Exit, Bollinger Exit",-7.461538461538462,-120.0,0.0
1736,"PVO Entry, RSI Entry, Bollinger Entry","RSI Exit, Keltner Exit",-7.461538461538462,-120.0,0.0
1720,"PVO Entry, RSI Entry, Bollinger Entry","MFI Exit, TSI Exit, Bollinger Exit",-7.461538461538462,-120.0,0.0
1733,"PVO Entry, RSI Entry, Bollinger Entry","PVO Exit, TSI Exit, Keltner Exit",-7.461538461538462,-120.0,0.0
1732,"PVO Entry, RSI Entry, Bollinger Entry","PVO Exit, TSI Exit, Bollinger Exit",-7.461538461538462,-120.0,0.0
1723,"PVO Entry, RSI Entry, Bollinger Entry","PVO Exit, Bollinger Exit",-7.461538461538462,-120.0,0.0
1724,"PVO Entry, RSI Entry, Bollinger Entry","PVO Exit, Keltner Exit",-7.461538461538462,-120.0,0.0
1726,"PVO Entry, RSI Entry, Bollinger Entry","PVO Exit, MACD Exit, Bollinger Exit",-7.461538461538462,-120.0,0.0
1727,"PVO Entry, RSI Entry, Bollinger Entry","PVO Exit, MACD Exit, Keltner Exit",-7.461538461538462,-120.0,0.0
1729,"PVO Entry, RSI Entry, Bollinger Entry","PVO Exit, RSI Exit, Bollinger Exit",-7.461538461538462,-120.0,0.0
1721,"PVO Entry, RSI Entry, Bollinger Entry","MFI Exit, TSI Exit, Keltner Exit",-7.461538461538462,-120.0,0.0
1730,"PVO Entry, RSI Entry, Bollinger Entry","PVO Exit, RSI Exit, Keltner Exit",-7.461538461538462,-120.0,0.0
294,"Force Entry, MACD Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-7.461538461538462,-127.0,0.0
1704,"PVO Entry, RSI Entry, Bollinger Entry","Force Exit, TSI Exit, Bollinger Exit",-7.461538461538462,-120.0,0.0
1702,"PVO Entry, RSI Entry, Bollinger Entry","Force Exit, RSI Exit, Keltner Exit",-7.461538461538462,-120.0,0.0
1701,"PVO Entry, RSI Entry, Bollinger Entry","Force Exit, RSI Exit, Bollinger Exit",-7.461538461538462,-120.0,0.0
1700,"PVO Entry, RSI Entry, Bollinger Entry","Force Exit, RSI Exit",-7.461538461538462,-120.0,0.0
1698,"PVO Entry, RSI Entry, Bollinger Entry","Force Exit, MACD Exit, Bollinger Exit",-7.461538461538462,-120.0,0.0
1738,"PVO Entry, RSI Entry, Bollinger Entry","TSI Exit, Bollinger Exit",-7.461538461538462,-120.0,0.0
1719,"PVO Entry, RSI Entry, Bollinger Entry","MFI Exit, TSI Exit",-7.472527472527473,-120.0,22.0
642,Keltner Entry,"PVO Exit, Bollinger Exit",-7.4945054945054945,-341.0,600.0
906,"MFI Entry, Keltner Entry","Force Exit, TSI Exit, Keltner Exit",-7.516483516483516,-125.0,231.0
1678,"PVO Entry, RSI Entry","PVO Exit, MACD Exit",-7.538461538461538,-115.0,0.0
1684,"PVO Entry, RSI Entry","PVO Exit, TSI Exit",-7.549450549450549,-115.0,0.0
2193,"TSI Entry, Keltner Entry","PVO Exit, Bollinger Exit",-7.571428571428571,-128.0,357.0
1457,"PVO Entry, Bollinger Entry","TSI Exit, Keltner Exit",-7.604395604395604,-229.0,225.0
147,"Force Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",-7.791208791208791,-287.0,211.0
304,"Force Entry, MACD Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-7.813186813186813,-151.0,92.0
517,"Force Entry, TSI Entry","TSI Exit, Keltner Exit",-7.824175824175824,-237.0,135.0
1695,"PVO Entry, RSI Entry, Bollinger Entry","Force Exit, Bollinger Exit",-7.846153846153846,-120.0,0.0
873,"MFI Entry, Bollinger Entry","MFI Exit, TSI Exit",-7.934065934065934,-158.0,192.0
1473,"PVO Entry, Keltner Entry","MACD Exit, Bollinger Exit",-7.978021978021978,-375.0,255.0
309,"Force Entry, MACD Entry, Keltner Entry","MFI Exit, TSI Exit",-8.043956043956044,-127.0,68.0
311,"Force Entry, MACD Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",-8.098901098901099,-127.0,0.0
956,"MFI Entry, MACD Entry","MACD Exit, Bollinger Exit",-8.12087912087912,-435.0,514.0
1534,"PVO Entry, MACD Entry",PVO Exit,-8.186813186813186,-450.0,169.0
1446,"PVO Entry, Bollinger Entry","PVO Exit, RSI Exit",-8.208791208791208,-229.0,305.0
1383,PVO Entry,"MFI Exit, Keltner Exit",-8.23076923076923,-450.0,473.0
50,Force Entry,"Force Exit, Bollinger Exit",-8.263736263736265,-555.0,380.0
909,"MFI Entry, Keltner Entry","MACD Exit, Bollinger Exit",-8.32967032967033,-125.0,61.0
688,MACD Entry,PVO Exit,-8.417582417582418,-542.0,502.0
1937,RSI Entry,"Force Exit, RSI Exit, Keltner Exit",-8.45054945054945,-305.0,114.0
1971,RSI Entry,"RSI Exit, Keltner Exit",-8.45054945054945,-305.0,114.0
1814,"PVO Entry, TSI Entry","MFI Exit, TSI Exit, Bollinger Exit",-8.483516483516484,-116.0,0.0
1796,"PVO Entry, TSI Entry","Force Exit, RSI Exit, Keltner Exit",-8.483516483516484,-116.0,0.0
1825,"PVO Entry, TSI Entry","PVO Exit, TSI Exit",-8.483516483516484,-116.0,0.0
1826,"PVO Entry, TSI Entry","PVO Exit, TSI Exit, Bollinger Exit",-8.483516483516484,-116.0,0.0
1827,"PVO Entry, TSI Entry","PVO Exit, TSI Exit, Keltner Exit",-8.483516483516484,-116.0,0.0
1830,"PVO Entry, TSI Entry","RSI Exit, Keltner Exit",-8.483516483516484,-116.0,0.0
1819,"PVO Entry, TSI Entry","PVO Exit, MACD Exit",-8.483516483516484,-116.0,0.0
1821,"PVO Entry, TSI Entry","PVO Exit, MACD Exit, Keltner Exit",-8.483516483516484,-116.0,0.0
1820,"PVO Entry, TSI Entry","PVO Exit, MACD Exit, Bollinger Exit",-8.483516483516484,-116.0,0.0
1818,"PVO Entry, TSI Entry","PVO Exit, Keltner Exit",-8.483516483516484,-116.0,0.0
1812,"PVO Entry, TSI Entry","MFI Exit, RSI Exit, Keltner Exit",-8.483516483516484,-116.0,0.0
1815,"PVO Entry, TSI Entry","MFI Exit, TSI Exit, Keltner Exit",-8.483516483516484,-116.0,0.0
1824,"PVO Entry, TSI Entry","PVO Exit, RSI Exit, Keltner Exit",-8.483516483516484,-116.0,0.0
1996,"RSI Entry, Bollinger Entry","MFI Exit, MACD Exit, Bollinger Exit",-8.56043956043956,-305.0,305.0
1980,"RSI Entry, Bollinger Entry","Force Exit, MACD Exit, Bollinger Exit",-8.56043956043956,-305.0,305.0
1983,"RSI Entry, Bollinger Entry","Force Exit, RSI Exit, Bollinger Exit",-8.56043956043956,-305.0,305.0
1798,"PVO Entry, TSI Entry","Force Exit, TSI Exit, Bollinger Exit",-8.571428571428571,-116.0,19.0
1832,"PVO Entry, TSI Entry","TSI Exit, Bollinger Exit",-8.571428571428571,-116.0,19.0
880,"MFI Entry, Bollinger Entry","PVO Exit, MACD Exit, Bollinger Exit",-8.802197802197803,-158.0,0.0
883,"MFI Entry, Bollinger Entry","PVO Exit, RSI Exit, Bollinger Exit",-8.802197802197803,-158.0,0.0
855,"MFI Entry, Bollinger Entry","Force Exit, RSI Exit, Bollinger Exit",-8.802197802197803,-158.0,0.0
868,"MFI Entry, Bollinger Entry","MFI Exit, MACD Exit, Bollinger Exit",-8.802197802197803,-158.0,0.0
872,"MFI Entry, Bollinger Entry","MFI Exit, RSI Exit, Keltner Exit",-8.802197802197803,-158.0,0.0
892,"MFI Entry, Bollinger Entry","TSI Exit, Bollinger Exit",-8.802197802197803,-158.0,0.0
890,"MFI Entry, Bollinger Entry","RSI Exit, Keltner Exit",-8.802197802197803,-158.0,0.0
887,"MFI Entry, Bollinger Entry","PVO Exit, TSI Exit, Keltner Exit",-8.802197802197803,-158.0,0.0
879,"MFI Entry, Bollinger Entry","PVO Exit, MACD Exit",-8.802197802197803,-158.0,0.0
874,"MFI Entry, Bollinger Entry","MFI Exit, TSI Exit, Bollinger Exit",-8.802197802197803,-158.0,0.0
886,"MFI Entry, Bollinger Entry","PVO Exit, TSI Exit, Bollinger Exit",-8.802197802197803,-158.0,0.0
885,"MFI Entry, Bollinger Entry","PVO Exit, TSI Exit",-8.802197802197803,-158.0,0.0
884,"MFI Entry, Bollinger Entry","PVO Exit, RSI Exit, Keltner Exit",-8.802197802197803,-158.0,0.0
856,"MFI Entry, Bollinger Entry","Force Exit, RSI Exit, Keltner Exit",-8.802197802197803,-158.0,0.0
882,"MFI Entry, Bollinger Entry","PVO Exit, RSI Exit",-8.802197802197803,-158.0,0.0
877,"MFI Entry, Bollinger Entry","PVO Exit, Bollinger Exit",-8.802197802197803,-158.0,0.0
858,"MFI Entry, Bollinger Entry","Force Exit, TSI Exit, Bollinger Exit",-8.802197802197803,-158.0,0.0
881,"MFI Entry, Bollinger Entry","PVO Exit, MACD Exit, Keltner Exit",-8.802197802197803,-158.0,0.0
878,"MFI Entry, Bollinger Entry","PVO Exit, Keltner Exit",-8.802197802197803,-158.0,0.0
478,"Force Entry, TSI Entry","Force Exit, RSI Exit",-9.0,-237.0,208.0
1954,RSI Entry,"MFI Exit, TSI Exit",-9.043956043956044,-305.0,193.0
638,Keltner Entry,"MFI Exit, TSI Exit",-9.076923076923077,-341.0,361.0
852,"MFI Entry, Bollinger Entry","Force Exit, MACD Exit, Bollinger Exit",-9.142857142857142,-158.0,0.0
862,"MFI Entry, Bollinger Entry","MACD Exit, Bollinger Exit",-9.142857142857142,-158.0,0.0
902,"MFI Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-9.219780219780219,-125.0,61.0
899,"MFI Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",-9.219780219780219,-125.0,61.0
1977,"RSI Entry, Bollinger Entry","Force Exit, Bollinger Exit",-9.32967032967033,-305.0,305.0
875,"MFI Entry, Bollinger Entry","MFI Exit, TSI Exit, Keltner Exit",-9.362637362637363,-158.0,0.0
2198,"TSI Entry, Keltner Entry","PVO Exit, RSI Exit",-9.373626373626374,-128.0,164.0
943,"MFI Entry, MACD Entry","Force Exit, Bollinger Exit",-9.384615384615385,-435.0,456.0
486,"Force Entry, TSI Entry","MACD Exit, Bollinger Exit",-9.406593406593407,-237.0,98.0
29,Bollinger Entry,PVO Exit,-9.417582417582418,-370.0,541.0
1386,PVO Entry,"MFI Exit, MACD Exit, Keltner Exit",-9.516483516483516,-450.0,473.0
1460,"PVO Entry, Keltner Entry","Force Exit, Bollinger Exit",-9.571428571428571,-375.0,257.0
1477,"PVO Entry, Keltner Entry","MFI Exit, Keltner Exit",-9.648351648351648,-375.0,292.0
483,"Force Entry, TSI Entry","Force Exit, TSI Exit, Keltner Exit",-9.67032967032967,-237.0,126.0
1953,RSI Entry,"MFI Exit, RSI Exit, Keltner Exit",-9.703296703296703,-305.0,46.0
932,"MFI Entry, Keltner Entry","PVO Exit, TSI Exit",-9.703296703296703,-125.0,0.0
849,"MFI Entry, Bollinger Entry","Force Exit, Bollinger Exit",-9.791208791208792,-158.0,0.0
905,"MFI Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-9.89010989010989,-125.0,0.0
915,"MFI Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-9.89010989010989,-125.0,0.0
919,"MFI Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",-9.89010989010989,-125.0,0.0
921,"MFI Entry, Keltner Entry","MFI Exit, TSI Exit, Bollinger Exit",-9.89010989010989,-125.0,0.0
924,"MFI Entry, Keltner Entry","PVO Exit, Bollinger Exit",-9.89010989010989,-125.0,0.0
931,"MFI Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",-9.89010989010989,-125.0,0.0
939,"MFI Entry, Keltner Entry","TSI Exit, Bollinger Exit",-9.89010989010989,-125.0,0.0
930,"MFI Entry, Keltner Entry","PVO Exit, RSI Exit, Bollinger Exit",-9.89010989010989,-125.0,0.0
927,"MFI Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",-9.89010989010989,-125.0,0.0
929,"MFI Entry, Keltner Entry","PVO Exit, RSI Exit",-9.89010989010989,-125.0,0.0
928,"MFI Entry, Keltner Entry","PVO Exit, MACD Exit, Keltner Exit",-9.89010989010989,-125.0,0.0
933,"MFI Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",-9.89010989010989,-125.0,0.0
934,"MFI Entry, Keltner Entry","PVO Exit, TSI Exit, Keltner Exit",-9.89010989010989,-125.0,0.0
925,"MFI Entry, Keltner Entry","PVO Exit, Keltner Exit",-9.89010989010989,-125.0,0.0
926,"MFI Entry, Keltner Entry","PVO Exit, MACD Exit",-9.912087912087912,-125.0,0.0
500,"Force Entry, TSI Entry",PVO Exit,-9.912087912087912,-237.0,273.0
1467,"PVO Entry, Keltner Entry","Force Exit, RSI Exit, Keltner Exit",-10.054945054945055,-375.0,546.0
473,"Force Entry, TSI Entry","Force Exit, Bollinger Exit",-10.054945054945055,-237.0,208.0
1501,"PVO Entry, Keltner Entry","RSI Exit, Keltner Exit",-10.054945054945055,-375.0,546.0
1480,"PVO Entry, Keltner Entry","MFI Exit, MACD Exit, Keltner Exit",-10.054945054945055,-375.0,292.0
923,"MFI Entry, Keltner Entry",PVO Exit,-10.076923076923077,-125.0,0.0
1487,"PVO Entry, Keltner Entry",PVO Exit,-10.142857142857142,-375.0,357.0
1962,RSI Entry,"PVO Exit, MACD Exit, Keltner Exit",-10.208791208791208,-305.0,0.0
1939,RSI Entry,"Force Exit, TSI Exit, Bollinger Exit",-10.208791208791208,-305.0,0.0
1968,RSI Entry,"PVO Exit, TSI Exit, Keltner Exit",-10.208791208791208,-305.0,0.0
1973,RSI Entry,"TSI Exit, Bollinger Exit",-10.208791208791208,-305.0,0.0
1965,RSI Entry,"PVO Exit, RSI Exit, Keltner Exit",-10.208791208791208,-305.0,0.0
1955,RSI Entry,"MFI Exit, TSI Exit, Bollinger Exit",-10.208791208791208,-305.0,0.0
1967,RSI Entry,"PVO Exit, TSI Exit, Bollinger Exit",-10.208791208791208,-305.0,0.0
1961,RSI Entry,"PVO Exit, MACD Exit, Bollinger Exit",-10.208791208791208,-305.0,0.0
970,"MFI Entry, MACD Entry",PVO Exit,-10.208791208791208,-435.0,359.0
1959,RSI Entry,"PVO Exit, Keltner Exit",-10.208791208791208,-305.0,0.0
2018,"RSI Entry, Bollinger Entry","RSI Exit, Keltner Exit",-10.263736263736265,-305.0,110.0
1984,"RSI Entry, Bollinger Entry","Force Exit, RSI Exit, Keltner Exit",-10.263736263736265,-305.0,110.0
163,"Force Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-10.32967032967033,-287.0,211.0
1987,"RSI Entry, Bollinger Entry","Force Exit, TSI Exit, Keltner Exit",-10.340659340659341,-305.0,111.0
501,"Force Entry, TSI Entry","PVO Exit, Bollinger Exit",-10.428571428571429,-237.0,273.0
506,"Force Entry, TSI Entry","PVO Exit, RSI Exit",-10.428571428571429,-237.0,273.0
507,"Force Entry, TSI Entry","PVO Exit, RSI Exit, Bollinger Exit",-10.428571428571429,-237.0,273.0
987,"MFI Entry, MACD Entry","TSI Exit, Keltner Exit",-10.461538461538462,-435.0,290.0
946,"MFI Entry, MACD Entry","Force Exit, MACD Exit, Bollinger Exit",-10.56043956043956,-435.0,514.0
1956,RSI Entry,"MFI Exit, TSI Exit, Keltner Exit",-10.615384615384615,-305.0,0.0
1960,RSI Entry,"PVO Exit, MACD Exit",-10.626373626373626,-305.0,0.0
479,"Force Entry, TSI Entry","Force Exit, RSI Exit, Bollinger Exit",-10.626373626373626,-237.0,208.0
1966,RSI Entry,"PVO Exit, TSI Exit",-10.637362637362637,-305.0,0.0
2171,"TSI Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-10.68131868131868,-128.0,142.0
2001,"RSI Entry, Bollinger Entry","MFI Exit, TSI Exit",-10.692307692307692,-305.0,192.0
177,"Force Entry, Keltner Entry","PVO Exit, RSI Exit",-10.780219780219781,-287.0,273.0
2165,"TSI Entry, Keltner Entry","Force Exit, Bollinger Exit",-10.824175824175825,-128.0,142.0
859,"MFI Entry, Bollinger Entry","Force Exit, TSI Exit, Keltner Exit",-10.868131868131869,-158.0,27.0
782,"MACD Entry, Keltner Entry",PVO Exit,-10.956043956043956,-565.0,580.0
755,"MACD Entry, Keltner Entry","Force Exit, Bollinger Exit",-10.967032967032967,-565.0,305.0
150,"Force Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-11.065934065934066,-287.0,211.0
799,"MACD Entry, Keltner Entry","TSI Exit, Keltner Exit",-11.12087912087912,-565.0,389.0
492,"Force Entry, TSI Entry","MFI Exit, MACD Exit, Bollinger Exit",-11.142857142857142,-237.0,208.0
2209,"TSI Entry, Keltner Entry","TSI Exit, Keltner Exit",-11.153846153846153,-138.0,240.0
476,"Force Entry, TSI Entry","Force Exit, MACD Exit, Bollinger Exit",-11.263736263736265,-237.0,208.0
2206,"TSI Entry, Keltner Entry","RSI Exit, Keltner Exit",-11.285714285714286,-128.0,265.0
2172,"TSI Entry, Keltner Entry","Force Exit, RSI Exit, Keltner Exit",-11.285714285714286,-128.0,265.0
2076,TSI Entry,"Force Exit, RSI Exit",-11.417582417582418,-503.0,417.0
962,"MFI Entry, MACD Entry","MFI Exit, MACD Exit, Bollinger Exit",-11.472527472527473,-435.0,514.0
2000,"RSI Entry, Bollinger Entry","MFI Exit, RSI Exit, Keltner Exit",-11.472527472527473,-305.0,40.0
2199,"TSI Entry, Keltner Entry","PVO Exit, RSI Exit, Bollinger Exit",-11.494505494505495,-128.0,164.0
815,MFI Entry,"MACD Exit, Bollinger Exit",-11.516483516483516,-539.0,579.0
1517,"PVO Entry, MACD Entry","Force Exit, TSI Exit, Keltner Exit",-11.802197802197803,-450.0,339.0
2013,"RSI Entry, Bollinger Entry","PVO Exit, TSI Exit",-11.835164835164836,-305.0,4.0
172,"Force Entry, Keltner Entry","PVO Exit, Bollinger Exit",-11.868131868131869,-287.0,273.0
178,"Force Entry, Keltner Entry","PVO Exit, RSI Exit, Bollinger Exit",-11.868131868131869,-287.0,273.0
2007,"RSI Entry, Bollinger Entry","PVO Exit, MACD Exit",-11.87912087912088,-305.0,3.0
2008,"RSI Entry, Bollinger Entry","PVO Exit, MACD Exit, Bollinger Exit",-11.912087912087912,-305.0,0.0
2009,"RSI Entry, Bollinger Entry","PVO Exit, MACD Exit, Keltner Exit",-11.912087912087912,-305.0,0.0
2012,"RSI Entry, Bollinger Entry","PVO Exit, RSI Exit, Keltner Exit",-11.912087912087912,-305.0,0.0
2015,"RSI Entry, Bollinger Entry","PVO Exit, TSI Exit, Keltner Exit",-11.912087912087912,-305.0,0.0
2014,"RSI Entry, Bollinger Entry","PVO Exit, TSI Exit, Bollinger Exit",-11.912087912087912,-305.0,0.0
2020,"RSI Entry, Bollinger Entry","TSI Exit, Bollinger Exit",-11.912087912087912,-305.0,0.0
2006,"RSI Entry, Bollinger Entry","PVO Exit, Keltner Exit",-11.912087912087912,-305.0,0.0
1986,"RSI Entry, Bollinger Entry","Force Exit, TSI Exit, Bollinger Exit",-11.912087912087912,-305.0,0.0
2002,"RSI Entry, Bollinger Entry","MFI Exit, TSI Exit, Bollinger Exit",-11.912087912087912,-305.0,0.0
497,"Force Entry, TSI Entry","MFI Exit, TSI Exit",-12.087912087912088,-237.0,164.0
201,"Force Entry, MACD Entry","Force Exit, TSI Exit, Keltner Exit",-12.252747252747254,-231.0,339.0
2168,"TSI Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",-12.285714285714286,-128.0,142.0
191,"Force Entry, MACD Entry","Force Exit, Bollinger Exit",-12.285714285714286,-231.0,174.0
2003,"RSI Entry, Bollinger Entry","MFI Exit, TSI Exit, Keltner Exit",-12.395604395604396,-305.0,0.0
194,"Force Entry, MACD Entry","Force Exit, MACD Exit, Bollinger Exit",-12.406593406593407,-231.0,174.0
1366,PVO Entry,"Force Exit, Bollinger Exit",-12.483516483516484,-450.0,313.0
60,Force Entry,"Force Exit, TSI Exit, Keltner Exit",-12.516483516483516,-555.0,339.0
2175,"TSI Entry, Keltner Entry","Force Exit, TSI Exit, Keltner Exit",-12.527472527472527,-128.0,97.0
480,"Force Entry, TSI Entry","Force Exit, RSI Exit, Keltner Exit",-12.56043956043956,-237.0,58.0
514,"Force Entry, TSI Entry","RSI Exit, Keltner Exit",-12.56043956043956,-237.0,58.0
1437,"PVO Entry, Bollinger Entry","MFI Exit, TSI Exit",-12.956043956043956,-229.0,146.0
1454,"PVO Entry, Bollinger Entry","RSI Exit, Keltner Exit",-13.043956043956044,-229.0,235.0
1420,"PVO Entry, Bollinger Entry","Force Exit, RSI Exit, Keltner Exit",-13.043956043956044,-229.0,235.0
9,Bollinger Entry,"Force Exit, RSI Exit, Keltner Exit",-13.142857142857142,-364.0,912.0
43,Bollinger Entry,"RSI Exit, Keltner Exit",-13.142857142857142,-364.0,912.0
2189,"TSI Entry, Keltner Entry","MFI Exit, TSI Exit",-13.164835164835164,-128.0,94.0
1413,"PVO Entry, Bollinger Entry","Force Exit, Bollinger Exit",-13.164835164835164,-229.0,196.0
496,"Force Entry, TSI Entry","MFI Exit, RSI Exit, Keltner Exit",-13.197802197802197,-237.0,21.0
167,"Force Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",-13.252747252747254,-287.0,126.0
218,"Force Entry, MACD Entry",PVO Exit,-13.340659340659341,-231.0,117.0
509,"Force Entry, TSI Entry","PVO Exit, TSI Exit",-13.428571428571429,-237.0,0.0
510,"Force Entry, TSI Entry","PVO Exit, TSI Exit, Bollinger Exit",-13.428571428571429,-237.0,0.0
502,"Force Entry, TSI Entry","PVO Exit, Keltner Exit",-13.428571428571429,-237.0,0.0
498,"Force Entry, TSI Entry","MFI Exit, TSI Exit, Bollinger Exit",-13.428571428571429,-237.0,0.0
503,"Force Entry, TSI Entry","PVO Exit, MACD Exit",-13.428571428571429,-237.0,0.0
511,"Force Entry, TSI Entry","PVO Exit, TSI Exit, Keltner Exit",-13.428571428571429,-237.0,0.0
504,"Force Entry, TSI Entry","PVO Exit, MACD Exit, Bollinger Exit",-13.428571428571429,-237.0,0.0
505,"Force Entry, TSI Entry","PVO Exit, MACD Exit, Keltner Exit",-13.428571428571429,-237.0,0.0
508,"Force Entry, TSI Entry","PVO Exit, RSI Exit, Keltner Exit",-13.428571428571429,-237.0,0.0
1423,"PVO Entry, Bollinger Entry","Force Exit, TSI Exit, Keltner Exit",-13.472527472527473,-229.0,193.0
2088,TSI Entry,"MFI Exit, Keltner Exit",-13.483516483516484,-503.0,716.0
1510,"PVO Entry, MACD Entry","Force Exit, MACD Exit, Bollinger Exit",-13.54945054945055,-450.0,174.0
1416,"PVO Entry, Bollinger Entry","Force Exit, MACD Exit, Bollinger Exit",-13.626373626373626,-229.0,196.0
210,"Force Entry, MACD Entry","MFI Exit, MACD Exit, Bollinger Exit",-13.637362637362637,-231.0,174.0
1540,"PVO Entry, MACD Entry","PVO Exit, RSI Exit",-13.67032967032967,-450.0,178.0
482,"Force Entry, TSI Entry","Force Exit, TSI Exit, Bollinger Exit",-13.725274725274724,-237.0,0.0
516,"Force Entry, TSI Entry","TSI Exit, Bollinger Exit",-13.725274725274724,-237.0,0.0
1419,"PVO Entry, Bollinger Entry","Force Exit, RSI Exit, Bollinger Exit",-13.802197802197803,-229.0,196.0
2201,"TSI Entry, Keltner Entry","PVO Exit, TSI Exit",-13.846153846153847,-128.0,0.0
976,"MFI Entry, MACD Entry","PVO Exit, RSI Exit",-13.857142857142858,-435.0,233.0
499,"Force Entry, TSI Entry","MFI Exit, TSI Exit, Keltner Exit",-13.945054945054945,-237.0,0.0
174,"Force Entry, Keltner Entry","PVO Exit, MACD Exit",-14.065934065934066,-287.0,0.0
1488,"PVO Entry, Keltner Entry","PVO Exit, Bollinger Exit",-14.142857142857142,-375.0,357.0
1513,"PVO Entry, MACD Entry","Force Exit, RSI Exit, Bollinger Exit",-14.32967032967033,-450.0,268.0
173,"Force Entry, Keltner Entry","PVO Exit, Keltner Exit",-14.32967032967033,-287.0,49.0
1449,"PVO Entry, Bollinger Entry","PVO Exit, TSI Exit",-14.428571428571429,-229.0,4.0
2191,"TSI Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",-14.483516483516484,-128.0,0.0
2200,"TSI Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",-14.483516483516484,-128.0,0.0
2194,"TSI Entry, Keltner Entry","PVO Exit, Keltner Exit",-14.483516483516484,-128.0,0.0
2202,"TSI Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",-14.483516483516484,-128.0,0.0
2203,"TSI Entry, Keltner Entry","PVO Exit, TSI Exit, Keltner Exit",-14.483516483516484,-128.0,0.0
2197,"TSI Entry, Keltner Entry","PVO Exit, MACD Exit, Keltner Exit",-14.483516483516484,-128.0,0.0
2190,"TSI Entry, Keltner Entry","MFI Exit, TSI Exit, Bollinger Exit",-14.483516483516484,-128.0,0.0
2196,"TSI Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",-14.483516483516484,-128.0,0.0
2184,"TSI Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-14.483516483516484,-128.0,0.0
2208,"TSI Entry, Keltner Entry","TSI Exit, Bollinger Exit",-14.571428571428571,-128.0,19.0
2174,"TSI Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-14.571428571428571,-128.0,19.0
77,Force Entry,PVO Exit,-14.615384615384615,-555.0,326.0
949,"MFI Entry, MACD Entry","Force Exit, RSI Exit, Bollinger Exit",-14.659340659340659,-435.0,286.0
1526,"PVO Entry, MACD Entry","MFI Exit, MACD Exit, Bollinger Exit",-14.725274725274724,-450.0,174.0
2188,"TSI Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",-14.76923076923077,-128.0,0.0
2195,"TSI Entry, Keltner Entry","PVO Exit, MACD Exit",-14.813186813186814,-128.0,0.0
984,"MFI Entry, MACD Entry","RSI Exit, Keltner Exit",-14.846153846153847,-435.0,247.0
176,"Force Entry, Keltner Entry","PVO Exit, MACD Exit, Keltner Exit",-14.868131868131869,-287.0,0.0
179,"Force Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",-14.868131868131869,-287.0,0.0
175,"Force Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",-14.868131868131869,-287.0,0.0
182,"Force Entry, Keltner Entry","PVO Exit, TSI Exit, Keltner Exit",-14.868131868131869,-287.0,0.0
