Datetime,Open,High,Low,Close,Adj Close,Volume,Symbol
2022-04-22 01:56:00+00:00,2998.279541015625,2998.279541015625,2998.279541015625,2998.279541015625,2998.279541015625,2652160,ETH-USD
2022-04-22 01:57:00+00:00,2998.979736328125,2998.979736328125,2998.979736328125,2998.979736328125,2998.979736328125,7411712,ETH-USD
2022-04-22 01:58:00+00:00,2999.0068359375,2999.0068359375,2999.0068359375,2999.0068359375,2999.0068359375,14340096,ETH-USD
2022-04-22 01:59:00+00:00,2999.02880859375,2999.02880859375,2999.02880859375,2999.02880859375,2999.02880859375,73728,ETH-USD
2022-04-22 02:00:00+00:00,2999.575927734375,2999.575927734375,2999.575927734375,2999.575927734375,2999.575927734375,3764224,ETH-USD
2022-04-22 02:01:00+00:00,2998.541015625,2998.541015625,2998.541015625,2998.541015625,2998.541015625,0,ETH-USD
2022-04-22 02:02:00+00:00,2998.88134765625,2998.88134765625,2998.88134765625,2998.88134765625,2998.88134765625,0,ETH-USD
2022-04-22 02:03:00+00:00,2999.14990234375,2999.14990234375,2999.14990234375,2999.14990234375,2999.14990234375,3108864,ETH-USD
2022-04-22 02:04:00+00:00,2999.47705078125,2999.47705078125,2999.47705078125,2999.47705078125,2999.47705078125,15706112,ETH-USD
2022-04-22 02:05:00+00:00,2999.400634765625,2999.400634765625,2999.400634765625,2999.400634765625,2999.400634765625,1759232,ETH-USD
2022-04-22 02:06:00+00:00,2998.6669921875,2998.6669921875,2998.6669921875,2998.6669921875,2998.6669921875,0,ETH-USD
2022-04-22 02:07:00+00:00,2999.7783203125,2999.7783203125,2999.7783203125,2999.7783203125,2999.7783203125,14897152,ETH-USD
2022-04-22 02:08:00+00:00,3000.635986328125,3000.635986328125,3000.635986328125,3000.635986328125,3000.635986328125,5222400,ETH-USD
2022-04-22 02:09:00+00:00,3001.211181640625,3001.211181640625,3001.211181640625,3001.211181640625,3001.211181640625,2992128,ETH-USD
2022-04-22 02:10:00+00:00,3002.08544921875,3002.08544921875,3002.08544921875,3002.08544921875,3002.08544921875,452608,ETH-USD
2022-04-22 02:11:00+00:00,3002.03662109375,3002.03662109375,3002.03662109375,3002.03662109375,3002.03662109375,114688,ETH-USD
2022-04-22 02:12:00+00:00,3002.085693359375,3002.085693359375,3002.085693359375,3002.085693359375,3002.085693359375,1753088,ETH-USD
2022-04-22 02:13:00+00:00,3001.08056640625,3001.08056640625,3001.08056640625,3001.08056640625,3001.08056640625,7241728,ETH-USD
2022-04-22 02:14:00+00:00,3000.84716796875,3000.84716796875,3000.84716796875,3000.84716796875,3000.84716796875,0,ETH-USD
2022-04-22 02:15:00+00:00,3000.947021484375,3000.947021484375,3000.947021484375,3000.947021484375,3000.947021484375,6592512,ETH-USD
2022-04-22 02:16:00+00:00,3001.1669921875,3001.1669921875,3001.1669921875,3001.1669921875,3001.1669921875,0,ETH-USD
2022-04-22 02:17:00+00:00,3001.130126953125,3001.130126953125,3001.130126953125,3001.130126953125,3001.130126953125,1472512,ETH-USD
2022-04-22 02:18:00+00:00,3001.525146484375,3001.525146484375,3001.525146484375,3001.525146484375,3001.525146484375,2271232,ETH-USD
2022-04-22 02:19:00+00:00,3001.3642578125,3001.3642578125,3001.3642578125,3001.3642578125,3001.3642578125,16709632,ETH-USD
2022-04-22 02:20:00+00:00,3001.567626953125,3001.567626953125,3001.567626953125,3001.567626953125,3001.567626953125,4878336,ETH-USD
2022-04-22 02:21:00+00:00,3001.532958984375,3001.532958984375,3001.532958984375,3001.532958984375,3001.532958984375,1783808,ETH-USD
2022-04-22 02:22:00+00:00,3001.1318359375,3001.1318359375,3001.1318359375,3001.1318359375,3001.1318359375,15169536,ETH-USD
2022-04-22 02:23:00+00:00,3001.031005859375,3001.031005859375,3001.031005859375,3001.031005859375,3001.031005859375,987136,ETH-USD
2022-04-22 02:24:00+00:00,3001.294189453125,3001.294189453125,3001.294189453125,3001.294189453125,3001.294189453125,374784,ETH-USD
2022-04-22 02:25:00+00:00,3001.794921875,3001.794921875,3001.794921875,3001.794921875,3001.794921875,3989504,ETH-USD
2022-04-22 02:26:00+00:00,3001.62255859375,3001.62255859375,3001.62255859375,3001.62255859375,3001.62255859375,3176448,ETH-USD
2022-04-22 02:27:00+00:00,3002.36083984375,3002.36083984375,3002.36083984375,3002.36083984375,3002.36083984375,6121472,ETH-USD
2022-04-22 02:28:00+00:00,3002.989501953125,3002.989501953125,3002.989501953125,3002.989501953125,3002.989501953125,11218944,ETH-USD
2022-04-22 02:29:00+00:00,3003.739013671875,3003.739013671875,3003.739013671875,3003.739013671875,3003.739013671875,5763072,ETH-USD
2022-04-22 02:30:00+00:00,3003.824462890625,3003.824462890625,3003.824462890625,3003.824462890625,3003.824462890625,1443840,ETH-USD
2022-04-22 02:31:00+00:00,3004.46533203125,3004.46533203125,3004.46533203125,3004.46533203125,3004.46533203125,6000640,ETH-USD
2022-04-22 02:32:00+00:00,3004.513427734375,3004.513427734375,3004.513427734375,3004.513427734375,3004.513427734375,2121728,ETH-USD
2022-04-22 02:33:00+00:00,3004.4052734375,3004.4052734375,3004.4052734375,3004.4052734375,3004.4052734375,0,ETH-USD
2022-04-22 02:34:00+00:00,3004.3974609375,3004.3974609375,3004.3974609375,3004.3974609375,3004.3974609375,0,ETH-USD
2022-04-22 02:35:00+00:00,3004.459228515625,3004.459228515625,3004.459228515625,3004.459228515625,3004.459228515625,1394688,ETH-USD
2022-04-22 02:36:00+00:00,3004.45068359375,3004.45068359375,3004.45068359375,3004.45068359375,3004.45068359375,1662976,ETH-USD
2022-04-22 02:37:00+00:00,3005.100830078125,3005.100830078125,3005.100830078125,3005.100830078125,3005.100830078125,12859392,ETH-USD
2022-04-22 02:38:00+00:00,3005.691162109375,3005.691162109375,3005.691162109375,3005.691162109375,3005.691162109375,6240256,ETH-USD
2022-04-22 02:39:00+00:00,3006.11279296875,3006.11279296875,3006.11279296875,3006.11279296875,3006.11279296875,3170304,ETH-USD
2022-04-22 02:40:00+00:00,3006.788818359375,3006.788818359375,3006.788818359375,3006.788818359375,3006.788818359375,14161920,ETH-USD
2022-04-22 02:41:00+00:00,3006.203857421875,3006.203857421875,3006.203857421875,3006.203857421875,3006.203857421875,2930688,ETH-USD
2022-04-22 02:42:00+00:00,3005.71630859375,3005.71630859375,3005.71630859375,3005.71630859375,3005.71630859375,503808,ETH-USD
2022-04-22 02:43:00+00:00,3004.884521484375,3004.884521484375,3004.884521484375,3004.884521484375,3004.884521484375,21389312,ETH-USD
2022-04-22 02:44:00+00:00,3004.3193359375,3004.3193359375,3004.3193359375,3004.3193359375,3004.3193359375,0,ETH-USD
2022-04-22 02:45:00+00:00,3004.4951171875,3004.4951171875,3004.4951171875,3004.4951171875,3004.4951171875,1910784,ETH-USD
2022-04-22 02:46:00+00:00,3004.511962890625,3004.511962890625,3004.511962890625,3004.511962890625,3004.511962890625,14854144,ETH-USD
2022-04-22 02:47:00+00:00,3004.511962890625,3004.511962890625,3004.511962890625,3004.511962890625,3004.511962890625,0,ETH-USD
2022-04-22 02:48:00+00:00,3003.513427734375,3003.513427734375,3003.513427734375,3003.513427734375,3003.513427734375,0,ETH-USD
2022-04-22 02:49:00+00:00,3002.787841796875,3002.787841796875,3002.787841796875,3002.787841796875,3002.787841796875,1796096,ETH-USD
2022-04-22 02:50:00+00:00,3002.944091796875,3002.944091796875,3002.944091796875,3002.944091796875,3002.944091796875,0,ETH-USD
2022-04-22 02:51:00+00:00,3001.97265625,3001.97265625,3001.97265625,3001.97265625,3001.97265625,0,ETH-USD
2022-04-22 02:52:00+00:00,3000.703857421875,3000.703857421875,3000.703857421875,3000.703857421875,3000.703857421875,12576768,ETH-USD
2022-04-22 02:53:00+00:00,2998.66943359375,2998.66943359375,2998.66943359375,2998.66943359375,2998.66943359375,0,ETH-USD
2022-04-22 02:54:00+00:00,2998.724609375,2998.724609375,2998.724609375,2998.724609375,2998.724609375,2433024,ETH-USD
2022-04-22 02:55:00+00:00,2997.5068359375,2997.5068359375,2997.5068359375,2997.5068359375,2997.5068359375,23150592,ETH-USD
2022-04-22 02:56:00+00:00,2997.769775390625,2997.769775390625,2997.769775390625,2997.769775390625,2997.769775390625,1853440,ETH-USD
2022-04-22 02:57:00+00:00,2997.9052734375,2997.9052734375,2997.9052734375,2997.9052734375,2997.9052734375,616448,ETH-USD
2022-04-22 02:58:00+00:00,2998.6162109375,2998.6162109375,2998.6162109375,2998.6162109375,2998.6162109375,0,ETH-USD
2022-04-22 02:59:00+00:00,2998.64990234375,2998.64990234375,2998.64990234375,2998.64990234375,2998.64990234375,763904,ETH-USD
2022-04-22 03:00:00+00:00,2998.791015625,2998.791015625,2998.791015625,2998.791015625,2998.791015625,1126400,ETH-USD
2022-04-22 03:01:00+00:00,2999.457763671875,2999.457763671875,2999.457763671875,2999.457763671875,2999.457763671875,0,ETH-USD
2022-04-22 03:02:00+00:00,2999.49462890625,2999.49462890625,2999.49462890625,2999.49462890625,2999.49462890625,0,ETH-USD
2022-04-22 03:03:00+00:00,2999.257080078125,2999.257080078125,2999.257080078125,2999.257080078125,2999.257080078125,0,ETH-USD
2022-04-22 03:04:00+00:00,2998.375,2998.375,2998.375,2998.375,2998.375,0,ETH-USD
2022-04-22 03:05:00+00:00,2997.894287109375,2997.894287109375,2997.894287109375,2997.894287109375,2997.894287109375,0,ETH-USD
2022-04-22 03:06:00+00:00,2998.17529296875,2998.17529296875,2998.17529296875,2998.17529296875,2998.17529296875,0,ETH-USD
2022-04-22 03:07:00+00:00,2998.51123046875,2998.51123046875,2998.51123046875,2998.51123046875,2998.51123046875,0,ETH-USD
2022-04-22 03:08:00+00:00,2999.56298828125,2999.56298828125,2999.56298828125,2999.56298828125,2999.56298828125,13629440,ETH-USD
2022-04-22 03:09:00+00:00,3000.0,3000.0,3000.0,3000.0,3000.0,4407296,ETH-USD
2022-04-22 03:10:00+00:00,3001.69921875,3001.69921875,3001.69921875,3001.69921875,3001.69921875,19480576,ETH-USD
2022-04-22 03:11:00+00:00,3002.239013671875,3002.239013671875,3002.239013671875,3002.239013671875,3002.239013671875,3278848,ETH-USD
2022-04-22 03:12:00+00:00,3002.158447265625,3002.158447265625,3002.158447265625,3002.158447265625,3002.158447265625,348160,ETH-USD
2022-04-22 03:13:00+00:00,3002.677001953125,3002.677001953125,3002.677001953125,3002.677001953125,3002.677001953125,0,ETH-USD
2022-04-22 03:14:00+00:00,3003.58154296875,3003.58154296875,3003.58154296875,3003.58154296875,3003.58154296875,5361664,ETH-USD
2022-04-22 03:15:00+00:00,3004.12890625,3004.12890625,3004.12890625,3004.12890625,3004.12890625,4182016,ETH-USD
2022-04-22 03:17:00+00:00,3005.5615234375,3005.5615234375,3005.5615234375,3005.5615234375,3005.5615234375,14059520,ETH-USD
2022-04-22 03:18:00+00:00,3005.58740234375,3005.58740234375,3005.58740234375,3005.58740234375,3005.58740234375,0,ETH-USD
2022-04-22 03:19:00+00:00,3005.473876953125,3005.473876953125,3005.473876953125,3005.473876953125,3005.473876953125,10059776,ETH-USD
2022-04-22 03:20:00+00:00,3005.538818359375,3005.538818359375,3005.538818359375,3005.538818359375,3005.538818359375,1550336,ETH-USD
2022-04-22 03:21:00+00:00,3005.363525390625,3005.363525390625,3005.363525390625,3005.363525390625,3005.363525390625,0,ETH-USD
2022-04-22 03:22:00+00:00,3005.7021484375,3005.7021484375,3005.7021484375,3005.7021484375,3005.7021484375,2553856,ETH-USD
2022-04-22 03:23:00+00:00,3005.636962890625,3005.636962890625,3005.636962890625,3005.636962890625,3005.636962890625,0,ETH-USD
2022-04-22 03:24:00+00:00,3005.650390625,3005.650390625,3005.650390625,3005.650390625,3005.650390625,0,ETH-USD
2022-04-22 03:25:00+00:00,3005.835205078125,3005.835205078125,3005.835205078125,3005.835205078125,3005.835205078125,1753088,ETH-USD
2022-04-22 03:26:00+00:00,3005.805908203125,3005.805908203125,3005.805908203125,3005.805908203125,3005.805908203125,0,ETH-USD
2022-04-22 03:27:00+00:00,3005.646484375,3005.646484375,3005.646484375,3005.646484375,3005.646484375,0,ETH-USD
2022-04-22 03:28:00+00:00,3005.48046875,3005.48046875,3005.48046875,3005.48046875,3005.48046875,0,ETH-USD
2022-04-22 03:29:00+00:00,3005.013916015625,3005.013916015625,3005.013916015625,3005.013916015625,3005.013916015625,0,ETH-USD
2022-04-22 03:30:00+00:00,3004.548583984375,3004.548583984375,3004.548583984375,3004.548583984375,3004.548583984375,0,ETH-USD
2022-04-22 03:31:00+00:00,3003.295166015625,3003.295166015625,3003.295166015625,3003.295166015625,3003.295166015625,14231552,ETH-USD
2022-04-22 03:32:00+00:00,3003.084228515625,3003.084228515625,3003.084228515625,3003.084228515625,3003.084228515625,0,ETH-USD
2022-04-22 03:33:00+00:00,3002.931884765625,3002.931884765625,3002.931884765625,3002.931884765625,3002.931884765625,0,ETH-USD
2022-04-22 03:34:00+00:00,3002.78662109375,3002.78662109375,3002.78662109375,3002.78662109375,3002.78662109375,0,ETH-USD
2022-04-22 03:35:00+00:00,3001.420166015625,3001.420166015625,3001.420166015625,3001.420166015625,3001.420166015625,0,ETH-USD
2022-04-22 03:36:00+00:00,3000.6455078125,3000.6455078125,3000.6455078125,3000.6455078125,3000.6455078125,0,ETH-USD
2022-04-22 03:37:00+00:00,3000.363037109375,3000.363037109375,3000.363037109375,3000.363037109375,3000.363037109375,0,ETH-USD
2022-04-22 03:38:00+00:00,3002.203369140625,3002.203369140625,3002.203369140625,3002.203369140625,3002.203369140625,14991360,ETH-USD
2022-04-22 03:39:00+00:00,3002.457275390625,3002.457275390625,3002.457275390625,3002.457275390625,3002.457275390625,5120000,ETH-USD
2022-04-22 03:40:00+00:00,3003.18603515625,3003.18603515625,3003.18603515625,3003.18603515625,3003.18603515625,36300800,ETH-USD
2022-04-22 03:41:00+00:00,3003.238525390625,3003.238525390625,3003.238525390625,3003.238525390625,3003.238525390625,0,ETH-USD
2022-04-22 03:42:00+00:00,3004.148193359375,3004.148193359375,3004.148193359375,3004.148193359375,3004.148193359375,5769216,ETH-USD
2022-04-22 03:43:00+00:00,3003.845947265625,3003.845947265625,3003.845947265625,3003.845947265625,3003.845947265625,13481984,ETH-USD
2022-04-22 03:44:00+00:00,3003.25341796875,3003.25341796875,3003.25341796875,3003.25341796875,3003.25341796875,0,ETH-USD
2022-04-22 03:45:00+00:00,3003.07763671875,3003.07763671875,3003.07763671875,3003.07763671875,3003.07763671875,0,ETH-USD
2022-04-22 03:46:00+00:00,3002.44482421875,3002.44482421875,3002.44482421875,3002.44482421875,3002.44482421875,0,ETH-USD
2022-04-22 03:47:00+00:00,3001.8134765625,3001.8134765625,3001.8134765625,3001.8134765625,3001.8134765625,0,ETH-USD
2022-04-22 03:48:00+00:00,3001.772705078125,3001.772705078125,3001.772705078125,3001.772705078125,3001.772705078125,0,ETH-USD
2022-04-22 03:49:00+00:00,3001.79052734375,3001.79052734375,3001.79052734375,3001.79052734375,3001.79052734375,10381312,ETH-USD
2022-04-22 03:50:00+00:00,3001.87646484375,3001.87646484375,3001.87646484375,3001.87646484375,3001.87646484375,2304000,ETH-USD
2022-04-22 03:51:00+00:00,3001.474853515625,3001.474853515625,3001.474853515625,3001.474853515625,3001.474853515625,0,ETH-USD
2022-04-22 03:52:00+00:00,3001.2138671875,3001.2138671875,3001.2138671875,3001.2138671875,3001.2138671875,8771584,ETH-USD
2022-04-22 03:53:00+00:00,3001.380126953125,3001.380126953125,3001.380126953125,3001.380126953125,3001.380126953125,1331200,ETH-USD
2022-04-22 03:54:00+00:00,3001.27294921875,3001.27294921875,3001.27294921875,3001.27294921875,3001.27294921875,876544,ETH-USD
2022-04-22 03:55:00+00:00,3000.522216796875,3000.522216796875,3000.522216796875,3000.522216796875,3000.522216796875,16455680,ETH-USD
2022-04-22 03:56:00+00:00,2999.97265625,2999.97265625,2999.97265625,2999.97265625,2999.97265625,0,ETH-USD
2022-04-22 03:57:00+00:00,2999.492431640625,2999.492431640625,2999.492431640625,2999.492431640625,2999.492431640625,0,ETH-USD
2022-04-22 03:58:00+00:00,2998.91650390625,2998.91650390625,2998.91650390625,2998.91650390625,2998.91650390625,0,ETH-USD
2022-04-22 03:59:00+00:00,2998.33837890625,2998.33837890625,2998.33837890625,2998.33837890625,2998.33837890625,0,ETH-USD
2022-04-22 04:00:00+00:00,2998.027587890625,2998.027587890625,2998.027587890625,2998.027587890625,2998.027587890625,157696,ETH-USD
2022-04-22 04:01:00+00:00,2997.237548828125,2997.237548828125,2997.237548828125,2997.237548828125,2997.237548828125,15972352,ETH-USD
2022-04-22 04:02:00+00:00,2997.072998046875,2997.072998046875,2997.072998046875,2997.072998046875,2997.072998046875,0,ETH-USD
2022-04-22 04:03:00+00:00,2997.30322265625,2997.30322265625,2997.30322265625,2997.30322265625,2997.30322265625,907264,ETH-USD
2022-04-22 04:04:00+00:00,2998.264892578125,2998.264892578125,2998.264892578125,2998.264892578125,2998.264892578125,17823744,ETH-USD
2022-04-22 04:05:00+00:00,2999.48779296875,2999.48779296875,2999.48779296875,2999.48779296875,2999.48779296875,15917056,ETH-USD
2022-04-22 04:06:00+00:00,2999.500732421875,2999.500732421875,2999.500732421875,2999.500732421875,2999.500732421875,778240,ETH-USD
2022-04-22 04:07:00+00:00,3001.642333984375,3001.642333984375,3001.642333984375,3001.642333984375,3001.642333984375,26314752,ETH-USD
2022-04-22 04:08:00+00:00,3002.297119140625,3002.297119140625,3002.297119140625,3002.297119140625,3002.297119140625,6240256,ETH-USD
2022-04-22 04:09:00+00:00,3002.704345703125,3002.704345703125,3002.704345703125,3002.704345703125,3002.704345703125,3260416,ETH-USD
2022-04-22 04:10:00+00:00,3003.318359375,3003.318359375,3003.318359375,3003.318359375,3003.318359375,21452800,ETH-USD
2022-04-22 04:11:00+00:00,3003.4541015625,3003.4541015625,3003.4541015625,3003.4541015625,3003.4541015625,0,ETH-USD
2022-04-22 04:12:00+00:00,3003.4794921875,3003.4794921875,3003.4794921875,3003.4794921875,3003.4794921875,0,ETH-USD
2022-04-22 04:13:00+00:00,3003.584716796875,3003.584716796875,3003.584716796875,3003.584716796875,3003.584716796875,0,ETH-USD
2022-04-22 04:14:00+00:00,3003.856201171875,3003.856201171875,3003.856201171875,3003.856201171875,3003.856201171875,4763648,ETH-USD
2022-04-22 04:15:00+00:00,3003.9560546875,3003.9560546875,3003.9560546875,3003.9560546875,3003.9560546875,0,ETH-USD
2022-04-22 04:17:00+00:00,3004.394775390625,3004.394775390625,3004.394775390625,3004.394775390625,3004.394775390625,6168576,ETH-USD
2022-04-22 04:18:00+00:00,3004.44580078125,3004.44580078125,3004.44580078125,3004.44580078125,3004.44580078125,1247232,ETH-USD
2022-04-22 04:20:00+00:00,3003.3408203125,3003.3408203125,3003.3408203125,3003.3408203125,3003.3408203125,0,ETH-USD
2022-04-22 04:21:00+00:00,3003.154052734375,3003.154052734375,3003.154052734375,3003.154052734375,3003.154052734375,0,ETH-USD
2022-04-22 04:22:00+00:00,3003.976806640625,3003.976806640625,3003.976806640625,3003.976806640625,3003.976806640625,2408448,ETH-USD
2022-04-22 04:23:00+00:00,3005.273681640625,3005.273681640625,3005.273681640625,3005.273681640625,3005.273681640625,12335104,ETH-USD
2022-04-22 04:24:00+00:00,3005.506591796875,3005.506591796875,3005.506591796875,3005.506591796875,3005.506591796875,2816000,ETH-USD
2022-04-22 04:26:00+00:00,3006.9189453125,3006.9189453125,3006.9189453125,3006.9189453125,3006.9189453125,16699392,ETH-USD
2022-04-22 04:27:00+00:00,3006.75537109375,3006.75537109375,3006.75537109375,3006.75537109375,3006.75537109375,0,ETH-USD
2022-04-22 04:28:00+00:00,3006.20263671875,3006.20263671875,3006.20263671875,3006.20263671875,3006.20263671875,11999232,ETH-USD
2022-04-22 04:29:00+00:00,3006.255615234375,3006.255615234375,3006.255615234375,3006.255615234375,3006.255615234375,514048,ETH-USD
2022-04-22 04:30:00+00:00,3006.529541015625,3006.529541015625,3006.529541015625,3006.529541015625,3006.529541015625,1970176,ETH-USD
2022-04-22 04:31:00+00:00,3006.978515625,3006.978515625,3006.978515625,3006.978515625,3006.978515625,481280,ETH-USD
2022-04-22 04:32:00+00:00,3007.187255859375,3007.187255859375,3007.187255859375,3007.187255859375,3007.187255859375,55296,ETH-USD
2022-04-22 04:33:00+00:00,3006.802001953125,3006.802001953125,3006.802001953125,3006.802001953125,3006.802001953125,0,ETH-USD
2022-04-22 04:34:00+00:00,3006.16259765625,3006.16259765625,3006.16259765625,3006.16259765625,3006.16259765625,11065344,ETH-USD
2022-04-22 04:35:00+00:00,3005.418212890625,3005.418212890625,3005.418212890625,3005.418212890625,3005.418212890625,0,ETH-USD
2022-04-22 04:36:00+00:00,3005.4140625,3005.4140625,3005.4140625,3005.4140625,3005.4140625,0,ETH-USD
2022-04-22 04:37:00+00:00,3005.15234375,3005.15234375,3005.15234375,3005.15234375,3005.15234375,2510848,ETH-USD
2022-04-22 04:38:00+00:00,3005.338134765625,3005.338134765625,3005.338134765625,3005.338134765625,3005.338134765625,0,ETH-USD
2022-04-22 04:39:00+00:00,3005.083251953125,3005.083251953125,3005.083251953125,3005.083251953125,3005.083251953125,0,ETH-USD
2022-04-22 04:40:00+00:00,3004.7578125,3004.7578125,3004.7578125,3004.7578125,3004.7578125,0,ETH-USD
2022-04-22 04:41:00+00:00,3004.732177734375,3004.732177734375,3004.732177734375,3004.732177734375,3004.732177734375,0,ETH-USD
2022-04-22 04:42:00+00:00,3004.925537109375,3004.925537109375,3004.925537109375,3004.925537109375,3004.925537109375,0,ETH-USD
2022-04-22 04:43:00+00:00,3005.6923828125,3005.6923828125,3005.6923828125,3005.6923828125,3005.6923828125,0,ETH-USD
2022-04-22 04:44:00+00:00,3005.865966796875,3005.865966796875,3005.865966796875,3005.865966796875,3005.865966796875,1370112,ETH-USD
2022-04-22 04:45:00+00:00,3006.035400390625,3006.035400390625,3006.035400390625,3006.035400390625,3006.035400390625,653312,ETH-USD
2022-04-22 04:46:00+00:00,3006.639892578125,3006.639892578125,3006.639892578125,3006.639892578125,3006.639892578125,0,ETH-USD
2022-04-22 04:47:00+00:00,3006.603759765625,3006.603759765625,3006.603759765625,3006.603759765625,3006.603759765625,278528,ETH-USD
2022-04-22 04:48:00+00:00,3006.759033203125,3006.759033203125,3006.759033203125,3006.759033203125,3006.759033203125,718848,ETH-USD
2022-04-22 04:49:00+00:00,3007.19189453125,3007.19189453125,3007.19189453125,3007.19189453125,3007.19189453125,14899200,ETH-USD
2022-04-22 04:50:00+00:00,3007.35546875,3007.35546875,3007.35546875,3007.35546875,3007.35546875,1335296,ETH-USD
2022-04-22 04:51:00+00:00,3007.591064453125,3007.591064453125,3007.591064453125,3007.591064453125,3007.591064453125,1263616,ETH-USD
2022-04-22 04:52:00+00:00,3007.825439453125,3007.825439453125,3007.825439453125,3007.825439453125,3007.825439453125,0,ETH-USD
2022-04-22 04:53:00+00:00,3007.650390625,3007.650390625,3007.650390625,3007.650390625,3007.650390625,0,ETH-USD
2022-04-22 04:54:00+00:00,3007.81005859375,3007.81005859375,3007.81005859375,3007.81005859375,3007.81005859375,681984,ETH-USD
2022-04-22 04:55:00+00:00,3009.0087890625,3009.0087890625,3009.0087890625,3009.0087890625,3009.0087890625,0,ETH-USD
2022-04-22 04:56:00+00:00,3009.01904296875,3009.01904296875,3009.01904296875,3009.01904296875,3009.01904296875,4329472,ETH-USD
2022-04-22 04:57:00+00:00,3008.2158203125,3008.2158203125,3008.2158203125,3008.2158203125,3008.2158203125,0,ETH-USD
2022-04-22 04:58:00+00:00,3007.816162109375,3007.816162109375,3007.816162109375,3007.816162109375,3007.816162109375,8192000,ETH-USD
2022-04-22 04:59:00+00:00,3008.958740234375,3008.958740234375,3008.958740234375,3008.958740234375,3008.958740234375,11139072,ETH-USD
2022-04-22 05:00:00+00:00,3010.20361328125,3010.20361328125,3010.20361328125,3010.20361328125,3010.20361328125,10797056,ETH-USD
2022-04-22 05:01:00+00:00,3012.489013671875,3012.489013671875,3012.489013671875,3012.489013671875,3012.489013671875,0,ETH-USD
2022-04-22 05:02:00+00:00,3012.189208984375,3012.189208984375,3012.189208984375,3012.189208984375,3012.189208984375,0,ETH-USD
2022-04-22 05:03:00+00:00,3012.135009765625,3012.135009765625,3012.135009765625,3012.135009765625,3012.135009765625,0,ETH-USD
2022-04-22 05:04:00+00:00,3012.5595703125,3012.5595703125,3012.5595703125,3012.5595703125,3012.5595703125,0,ETH-USD
2022-04-22 05:05:00+00:00,3014.04833984375,3014.04833984375,3014.04833984375,3014.04833984375,3014.04833984375,10600448,ETH-USD
2022-04-22 05:06:00+00:00,3014.29638671875,3014.29638671875,3014.29638671875,3014.29638671875,3014.29638671875,4515840,ETH-USD
2022-04-22 05:07:00+00:00,3015.376953125,3015.376953125,3015.376953125,3015.376953125,3015.376953125,1230848,ETH-USD
2022-04-22 05:08:00+00:00,3015.858154296875,3015.858154296875,3015.858154296875,3015.858154296875,3015.858154296875,6567936,ETH-USD
2022-04-22 05:09:00+00:00,3016.369873046875,3016.369873046875,3016.369873046875,3016.369873046875,3016.369873046875,7294976,ETH-USD
2022-04-22 05:10:00+00:00,3017.34765625,3017.34765625,3017.34765625,3017.34765625,3017.34765625,13156352,ETH-USD
2022-04-22 05:11:00+00:00,3017.380126953125,3017.380126953125,3017.380126953125,3017.380126953125,3017.380126953125,3411968,ETH-USD
2022-04-22 05:12:00+00:00,3017.37939453125,3017.37939453125,3017.37939453125,3017.37939453125,3017.37939453125,438272,ETH-USD
2022-04-22 05:13:00+00:00,3017.3505859375,3017.3505859375,3017.3505859375,3017.3505859375,3017.3505859375,4063232,ETH-USD
2022-04-22 05:14:00+00:00,3017.04296875,3017.04296875,3017.04296875,3017.04296875,3017.04296875,0,ETH-USD
2022-04-22 05:15:00+00:00,3017.220703125,3017.220703125,3017.220703125,3017.220703125,3017.220703125,2902016,ETH-USD
2022-04-22 05:16:00+00:00,3017.478271484375,3017.478271484375,3017.478271484375,3017.478271484375,3017.478271484375,0,ETH-USD
2022-04-22 05:17:00+00:00,3017.938232421875,3017.938232421875,3017.938232421875,3017.938232421875,3017.938232421875,4468736,ETH-USD
2022-04-22 05:18:00+00:00,3017.85546875,3017.85546875,3017.85546875,3017.85546875,3017.85546875,401408,ETH-USD
2022-04-22 05:19:00+00:00,3018.268798828125,3018.268798828125,3018.268798828125,3018.268798828125,3018.268798828125,12290048,ETH-USD
2022-04-22 05:20:00+00:00,3018.44677734375,3018.44677734375,3018.44677734375,3018.44677734375,3018.44677734375,5779456,ETH-USD
2022-04-22 05:21:00+00:00,3017.905029296875,3017.905029296875,3017.905029296875,3017.905029296875,3017.905029296875,1683456,ETH-USD
2022-04-22 05:22:00+00:00,3017.44384765625,3017.44384765625,3017.44384765625,3017.44384765625,3017.44384765625,5038080,ETH-USD
2022-04-22 05:23:00+00:00,3016.57861328125,3016.57861328125,3016.57861328125,3016.57861328125,3016.57861328125,247808,ETH-USD
2022-04-22 05:25:00+00:00,3015.61279296875,3015.61279296875,3015.61279296875,3015.61279296875,3015.61279296875,17598464,ETH-USD
2022-04-22 05:26:00+00:00,3015.392578125,3015.392578125,3015.392578125,3015.392578125,3015.392578125,0,ETH-USD
2022-04-22 05:27:00+00:00,3015.4775390625,3015.4775390625,3015.4775390625,3015.4775390625,3015.4775390625,2543616,ETH-USD
2022-04-22 05:28:00+00:00,3014.67041015625,3014.67041015625,3014.67041015625,3014.67041015625,3014.67041015625,10747904,ETH-USD
2022-04-22 05:29:00+00:00,3014.919921875,3014.919921875,3014.919921875,3014.919921875,3014.919921875,1478656,ETH-USD
2022-04-22 05:31:00+00:00,3015.53564453125,3015.53564453125,3015.53564453125,3015.53564453125,3015.53564453125,0,ETH-USD
